"Order","Suborder","Family","species","Meioformula","Citation"
"Coleoptera","Polyphaga","Coccinellidae","Scymnus bievatus     ","2n=16M 7+NeoXY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Coccinellidae","Scymnus marginicollis     ","2n=16M 7+NeoXY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Coccinellidae","Scymnus nubilis     ","2n=16M 7+NeoXY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Coccinellidae","Scymnus sp. 1    ","2n=16M 7+NeoXY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Coccinellidae","Scymnus sp. 2    ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Coccinellidae","Scymnus sp. 3    ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Coccinellidae","Scymnus sp. 4    ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Coccinellidae","Scymnus sp. 5    ","2n=16M 7+NeoXY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Coccinellidae","Solanophila paenulata     ","2n=18M 8+Xyp","Vidal (1984)"
"Coleoptera","Polyphaga","Coccinellidae","Sumnius cardoni     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Coccinellidae","Synonycha grandis     ","2n=20M 9+Xyr","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Coccinellidae","Thea bisoctonotata     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Coccinellidae","Tythaspis sedecimpunctata     ","2n=24M ","Rozek and Holecova (2001)"
"Coleoptera","Polyphaga","Coccinellidae","Various undet. Spp.    ","2n=20M 9+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Coccinellidae","Verania allardi     ","2n=20M 9+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Coccinellidae","Verania allardi     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Coccinellidae","Verania discolor     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Acalles camelus     ","2n=30M 14+Xyp","Lachowska, Holecova, and Rozek (2004)"
"Coleoptera","Polyphaga","Curculionidae","Acalles commutatus     ","2n=28M 13+Xyp","Lachowska, Holecova, and Rozek (2004)"
"Coleoptera","Polyphaga","Curculionidae","Acalles echitus","2n=30M 14+Xyp","Lachowska, Rozek, and Holecova (2009)"
"Coleoptera","Polyphaga","Curculionidae","Acalles echitus     ","2n=30M 14+Xyp","Lachowska, Holecova, and Rozek (2004)"
"Coleoptera","Polyphaga","Curculionidae","Acalles fallax","2n=30M 14+Xyp","Lachowska, Rozek, and Holecova (2009)"
"Coleoptera","Polyphaga","Curculionidae","Acalles petryszaki","2n=30M 14+Xyp","Lachowska, Rozek, and Holecova (2009)"
"Coleoptera","Polyphaga","Curculionidae","Acallopistus sp. 1    ","2n=24M 11+Xyp","Gill, Gulati, and Pajni (1990)"
"Coleoptera","Polyphaga","Curculionidae","Acicnemis alni     ","2n=24M 11+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Acicnemis nigra     ","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Acicnemis nigra     ","2n=24M 11+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Adexius scrobipennis     ","2n=36M 17+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Adosomus melanogrammus     ","2n=46M 22+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Alcides collaris","2n=28M 13+XY","Dasgupta (1977)"
"Coleoptera","Polyphaga","Curculionidae","Alcides sp. 1    ","2n=40M 19+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Alcides sp. 1    ","2n=34M 16+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Alcidodes affaber     ","2n=32M 15+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Alcidodes sp. 1    ","2n=32M 15+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Amblyrrhinus poricollis     ","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Amblyrrhinus sp. 1    ","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Amblyrrhinus subrecticollis     ","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Amystax fasciatus     ","2n=16M 7+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Amystax fasciatus     ","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Amystax fasciatus     ","2n=23M 10+Xyyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Anobleptus sp. 1    ","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Anobleptus sp. 1    ","2n=24M 11+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Anthonomus bisignifer     ","2n=19M 9+XO","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Anthonomus bisignifer     ","2n=30M 14+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Anthonomus bisignifer     ","2n=32M 15+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Anthonomus bisignifer     ","2n=34M 16+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Anthonomus bisignifer     ","2n=36M 17+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Anthonomus corvulus     ","2n=26M 12+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Anthonomus grandis     ","2n=43M 20+XXY","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Anthonomus grandis     ","2n=44M 21+XY","Mclly, Beck, and Biggers (2000)"
"Coleoptera","Polyphaga","Curculionidae","Anthonomus grandis     ","2n=42M 20+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Anthonomus haematopus     ","2n=32M 15+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Anthonomus scutellatus     ","2n=28M 13+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Anthonomus sigtus     ","2n=34M 16+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Anthonomus sp. 1    ","2n=34M 16+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Anthonomus sp. 2    ","2n=26M 12+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Anthonomus sp. 3    ","2n=32M 15+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Apiophorus pictus     ","2n=30M 14+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Aplotes roelofsi     ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Apodrusus wolcotti     ","2n=20M ","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Apotomorhinus cribatus     ","2n=26M 12+Xyp","Gill, Gulati, and Pajni (1990)"
"Coleoptera","Polyphaga","Curculionidae","Arrhines languides     ","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Astycus lateralis     ","2n=22M/2n=22F 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Astycus sp.     ","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Atactogaster sp. 1    ","2n=48M 23+Xyp","Gill, Gulati, and Pajni (1990)"
"Coleoptera","Polyphaga","Curculionidae","Athesapeuta sp. 1    ","2n=32M ","Gill, Gulati, and Pajni (1990)"
"Coleoptera","Polyphaga","Curculionidae","Athesapeuta sp. 2    ","2n=32M ","Gill, Gulati, and Pajni (1990)"
"Coleoptera","Polyphaga","Curculionidae","Barioscaphus cordiae     ","2n=22M 10+Xyp","Gill, Gulati, and Pajni (1990)"
"Coleoptera","Polyphaga","Curculionidae","Baris arthemisiae     ","2n=38M 18+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Baris ezoa     ","2n=32M 15+Xyp","Takenouchi (1971a)"
"Coleoptera","Polyphaga","Curculionidae","Baris ezoa     ","2n=34M 16+Xyp","Takenouchi (1971a)"
"Coleoptera","Polyphaga","Curculionidae","Baris sp.","2n=32M 15+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Baris sp.","2n=18M 8+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Baris sp.","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Baris sp.","","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Baris sp.","2n=32M 15+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Baris sp.","2n=54M 26+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Baris striata     ","2n=38M ","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Barynotus moerens     ","2n=33F ","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Barynotus moerens     ","2n=55F ","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Barynotus obscurus     ","2n=44F ","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Barynotus squamosus     ","2n=33F ","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Barypeithes albie     ","2n=22M 10+Xyp","Lachowska (2008)"
"Coleoptera","Polyphaga","Curculionidae","Barypeithes chevrolati     ","2n=22M 10+Xyp","Lachowska (2008)"
"Coleoptera","Polyphaga","Curculionidae","Barypeithes formaneki     ","2n=22M 10+Xyp","Lachowska (2008)"
"Coleoptera","Polyphaga","Curculionidae","Barypeithes interpositus     ","2n=22M 10+Xyp","Lachowska (2008)"
"Coleoptera","Polyphaga","Curculionidae","Barypeithes liptoviensis     ","2n=26M 12+Xyp","Lachowska (2008)"
"Coleoptera","Polyphaga","Curculionidae","Barypeithes liptoviensis     ","2n=28M 13+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Barypeithes mollicomis     ","2n=22M 10+Xyp","Lachowska (2008)"
"Coleoptera","Polyphaga","Curculionidae","Barypeithes pellucidus     ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Barypeithes pellucidus     ","2n=22M 10+Xyp","Lachowska (2008)"
"Coleoptera","Polyphaga","Curculionidae","Barypeithes purkynei     ","2n=22M 10+Xyp","Lachowska (2008)"
"Coleoptera","Polyphaga","Curculionidae","Blosyrus asellus     ","2n=24M 11+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Blosyrus falcatus     ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Blosyrus japonicus     ","2n=33F ","Takenouchi (1983)"
"Coleoptera","Polyphaga","Curculionidae","Blosyrus japonicus     ","2n=44F ","Takenouchi (1983)"
"Coleoptera","Polyphaga","Curculionidae","Blosyrus japonicus     ","2n=55F ","Takenouchi (1983)"
"Coleoptera","Polyphaga","Curculionidae","Blosyrus japonicus     ","2n=66F ","Takenouchi (1983)"
"Coleoptera","Polyphaga","Curculionidae","Blosyrus japonicus     ","2n=22M/2n=22F ","Takenouchi (1983)"
"Coleoptera","Polyphaga","Curculionidae","Bothrometopus fasciatus     ","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Brachyderes incanus     ","2n=22M 10+Xyp","Lachowska (2008)"
"Coleoptera","Polyphaga","Curculionidae","Brachysomus dispar     ","2n=22M 10+Xyp","Lachowska (2008)"
"Coleoptera","Polyphaga","Curculionidae","Brachysomus echitus     ","2n=33F ","Lachowska (2008)"
"Coleoptera","Polyphaga","Curculionidae","Brachysomus hirtus     ","2n=33F ","Lachowska (2008)"
"Coleoptera","Polyphaga","Curculionidae","Brachysomus setiger     ","2n=22M 10+Xyp","Lachowska (2008)"
"Coleoptera","Polyphaga","Curculionidae","Byctiscus congener regalis    ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Byctiscus venustus     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Byrsopages kiso     ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Byrsopages sp(Mt. Asahidake)    ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Byrsopages sp(Mt. Niseko)    ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Byrsopages sp(Mt. Proshiri)    ","2n=22M 10+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Caenocryptorrhynchus frontalis     ","2n=34M 16+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Calendra australis australis    ","2n=26M 12+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Calendra bruchi     ","2n=26M 12+Xyp","Vidal (1984)"
"Coleoptera","Polyphaga","Curculionidae","Calendra costipennis     ","2n=30M 14+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Calendra linearis     ","2n=24M 11+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Calendra parvula     ","2n=26M 12+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Calendra zeae     ","2n=26M 12+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Callirhipalus obesus","2n=65","Takenouchi (1976)"
"Coleoptera","Polyphaga","Curculionidae","Callirhopalus bifasciatus     ","2n=33F ","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Callirhopalus bifasciatus     ","2n=44F ","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Callirhopalus bifasciatus     ","2n=55F ","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Callirhopalus minimus     ","2n=33F ","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Callirhopalus minimus     ","2n=44F ","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Callirhopalus obesus     ","2n=44F ","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Callirhopalus obesus     ","2n=65F ","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Callirhopalus setosus     ","2n=41-44F ","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Calosirus albosuturalis     ","2n=34M 16+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Canonopsis sericea     ","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Carcilia strigicollis     ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Catagmatus japonicus     ","2n=32M 15+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Catapionus gracilicornis     ","2n=22F ","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Catapionus gracilicornis     ","2n=33F ","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Catapionus gracilicornis     ","2n=44F ","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Catapionus gracilicornis     ","2n=55F ","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Catapionus gracilicornis     ","2n=66F ","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Catapionus gracilicornis     ","2n=44F ","Takenouchi (1982)"
"Coleoptera","Polyphaga","Curculionidae","Catapionus modestus     ","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Catapionus obscurus     ","2n=22M 10+Xyp","Takenouchi (1981)"
"Coleoptera","Polyphaga","Curculionidae","Catapionus viridimetallicus     ","2n=20M/2n=20F 9+NeoXY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Cathormiocerus aristatus","2n=33F ","Rozek, Lachowska, Holecova, and Kajtoch (2009)"
"Coleoptera","Polyphaga","Curculionidae","Centricnemus leucogrammus     ","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (2004)"
"Coleoptera","Polyphaga","Curculionidae","Ceutorrhynchus ancola     ","2n=34M 16+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Ceutorrhynchus costatus     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Ceutorrhynchus diffusus     ","2n=24M 11+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Ceutorrhynchus erysimi     ","2n=28M 13+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Ceutorrhynchus lewisi     ","2n=28M 13+Xyc","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Ceutorrhynchus punctiger     ","2n=24M 11+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Ceutorrhynchus sp. 1    ","2n=24M 11+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Chlorophanus grandis     ","2n=24M 11+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Chlorophanus viridis     ","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Chokkirius truncatus     ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Christensenia antarctica     ","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Cidnorrhinus 4-maculatus     ","2n=28M 13+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Cionus championi     ","2n=40M 19+Xyp","Gill, Gulati, and Pajni (1990)"
"Coleoptera","Polyphaga","Curculionidae","Cionus ganglbaueri     ","2n=38M 18+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Cionus hortulans     ","2n=38M 18+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Cionus longicollis-montanus     ","2n=40M 19+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Cionus nigritarsis     ","2n=38M 18+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Cionus olivieri     ","2n=42M 20+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Cionus tamazo     ","2n=40M 19+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Cionus tuberculosus     ","2n=44M 21+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Cirrorhynchus kelecsenyi     ","2n=30M 14+Xyp","Lachowska, Rozek, and Holecova (2008)"
"Coleoptera","Polyphaga","Curculionidae","Cleonus japonicus     ","2n=28M 13+NeoXY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Colobodes konoi     ","2n=48M 23+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Colobodes matasumurau     ","2n=48M 23+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Colobodes matsumurai     ","","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Colobodes sp. 1 v-alum n.sp.","2n=48M 23+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Colobodes sp. 2    ","2n=36M 17+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Corigetus chandigarhensis     ","2n=22M 10+Xyp","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Corigetus sp. 1    ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Cosmopolites sordidus     ","2n=30M 14+Xyp","A. Dutrillaux, Xie, and Dutrillaux (2008b)"
"Coleoptera","Polyphaga","Curculionidae","Cryptorhynchus sp. 1    ","2n=22-53M ","Lachowska, Holecova, and Rozek (1998)"
"Coleoptera","Polyphaga","Curculionidae","Cryptorrhynchus erectus     ","2n=32M 15+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Cryptorrhynchus lapathi     ","2n=33-34M 16+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Cryptorrhynchus lapathi     ","2n=34M 16+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Cryptorrhynchus lapathi     ","2n=36M 17+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Cryptorrhynchus sp. 1    ","2n=32M 15+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Cryptorrhynchus sp. 1    ","2n=38M 18+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Curculio aino     ","2n=28M 13+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Curculio arakawai     ","2n=26M 12+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Curculio convexus     ","2n=26M 12+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Curculio dentipes     ","2n=26M 12+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Curculio distinguendus     ","2n=26M 12+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Curculio elaeagni     ","2n=26M 12+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Curculionidae","Curculio ficusi     ","2n=26M ","Gill, Gulati, and Pajni (1990)"
