Kingdom,Class,Order,Suborder,Family,Genus,Species,Meiosis Type,Achiasmatic Sex,Diploid Number,Sex Chromosome System,Simplificed SCS,Citation
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Asida,planipennis,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Belopus,elongatus     ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blaps,bedeli torres-salai    ,,,20,,,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blaps,cribosa,Achiasmatic,Male,27,(X1X2Y)6,Complex XY,"Wolf, K.W., 1994. How meiotic cells deal with non?exchange chromosomes. Bioessays, 16(2), pp.107-114."
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blaps,cribrosa     ,,,34,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blaps,gibba,,,36,,,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blaps,gigas     ,,,38,XXXXXXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blaps,judaeorum     ,,,35,XXXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blaps,lethifera     ,,,19,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blaps,lusitanica     ,,,37,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blaps,mortisaga     ,,,35,XXXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blaps,mucoronata,Achiasmatic,Male,,X1X2X3Y,Complex XY,"Wolf, K.W., 1994. How meiotic cells deal with non?exchange chromosomes. Bioessays, 16(2), pp.107-114."
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blaps,mucrotana     ,,,36,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blaps,sulcata     ,,,36,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blaps,tenuicollis     ,,,34,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blaps,waltli     ,,,36,XXXXYY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blaps,wiedemanni     ,,,34,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Blapstinus,sp.,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Bolitopherus,cornutus     ,,,25,XXXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Caenoblaps,nitida     ,,,19,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Clitobius,ovatus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Clitobius,ovatus opacus    ,,,35,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Coelometopus,clypeatus     ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Cossyphus,depressus,Asynaptic,Male,18,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Cossyphus,hoffmannseggi     ,,,20,,,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Cryptycus,gibbulus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Cynaeus,angustus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Dailognatha,pumila,Asynaptic,Male,20,Xyp,XY,"Holecova, Lachowska, and Karagyan (2001)"
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Derosphaerus,cribum,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Diaperis,boleti     ,,,18,,,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Diastolinus,fortipes,Asynaptic,Male,26,Xyp,XY,Vidal (1984)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Elenophorus,collaris,Asynaptic,Male,26,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Eleodes,armata     ,,,14,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Eleodes,cordata     ,,,20,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Eleodes,dentipes     ,,,20,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Erodius,emondi,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Erodius,emondi,Asynaptic,Male,20,Xyr,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Erodius,emondi laevis    ,,,20,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Erodius,exilipes,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Erodius,lefranci,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Erodius,nitidicollis,Asynaptic,Male,20,Xyr,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Erodius,orientalis,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Eulabris,sp.,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Glabrasida,goudoti,Asynaptic,Male,20,Xyp,XY,Palmer and Petitpierre (1997)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Glabrasida,melillense,Asynaptic,Male,18,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Glabrasida,zapateri,Asynaptic,Male,20,Xyp,XY,Palmer and Petitpierre (1997)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Gnathocerus,cornutus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Gnathocerus,maxillosus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Gnathocerus,spinimanus,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Gonocephalum,bilineatum,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Gonocephalum,depressum,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Gonocephalum,dorsogranosum,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Gonocephalum,elongatum,Asynaptic,Male,20,Xyr,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Gonocephalum,hoffmannseggi,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Gonocephalum,oblongum,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Gonocephalum,parallelum     ,,,36,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Gonocephalum,patruele,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Gonocephalum,rusticum,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Gonocephalum,sp.,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Gonocephalum,vagum,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Hegeter,amaroides,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Hegeter,brevicollis,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Hegeter,costipennis,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Hegeter,fernandezi,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Hegeter,grancanariensis,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Hegeter,lateralis,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Hegeter,politus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Hegeter,tenuipunctatus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Hegeter,transversus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Hegeter,tristis,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Himatismus,fasciculatus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Hoplobrachium,asperipenne,Asynaptic,Male,22,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Hoplobrachium,dentipes,Asynaptic,Male,22,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Hylocrinua,sp.,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Isocerus,balearicus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Isomira,quadrastriata,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Isomira,sp.,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Isomira,sp. 1    ,,,20,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Isomira,variabilis,Asynaptic,Male,14,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Laena,reitteri,Asynaptic,Male,18,Xyp,XY,"Holecova, Rozek, and Lachowska (2008)"
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Latheticus,oryzae,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Leptonychus,curvicornis,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Melanochrus,blairi,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Melanochrus,lacordairei,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Mesomorphus,villiger     ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Mesostema,angustata,Asynaptic,Male,20,Xyr,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Mesostema,angustata praesaharia    ,,,19,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Mesostema,lineatopunctata,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Misolampus,goudoti,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Misolampus,goudoti erichsoni    ,,,20,Xyr,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Misolampus,subglaber,Asynaptic,Male,20,Xyp,XY,Palmer and Petitpierre (1997)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Morica,hybrida     ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Morica,plata     ,,,16,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Nalassus,bozdagus,Asynaptic,Male,20,Xyp,XY,Sendogan and Alpagut-Keskin (2016)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Nalassus,plebejus,Asynaptic,Male,20,Xyp,XY,Sendogan and Alpagut-Keskin (2016)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Nesotes,conformis,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Nesotes,conformis grancariensis    ,,,16,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Nesotes,gomerensis,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Nesotes,picescens,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Nesotes,porrectus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Nesotes,viridicollis,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Nyctelia,rugosa,Asynaptic,Male,18,Xyp,XY,Vidal (1984)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Nyctelia,sp.,Asynaptic,Male,18,Xyp,XY,Vidal (1984)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Nyctobates,gigas,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Opatrinus,aciculatus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Opatrinus,validus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Opatroides,vicinus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Opatroides,vicinus,Asynaptic,Male,20,Xyy,Complex XY,"Sharma, Handa, and Sharma (1973)"
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Oxycara,mellyi,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Oxycarops,fuscipes,Asynaptic,Male,22,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pachycera,buprestroides,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pachychila,dejeani,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pachychila,frioli,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pachychila,germari,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pachychila,germari haroldi    ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pachychila,subluta,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pachyscelis,musiva,Asynaptic,Male,18,Xyp,XY,"Holecova, Lachowska, and Karagyan (2001)"
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Paivaea,hispida,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Palembus,dermestoides,Asynaptic,Male,20,Xyp,XY,"M. Almeida, Zacaro, and Cella (2000)"
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Palorus,subdepressus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Phaleria,acumita,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Phaleria,variabilis,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Phylan,abbreviatus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Phylan,gibbulus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Phylan,mediterraneus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Phylan,nitidicollis,Asynaptic,Male,26,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Phylan,obesus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Phylan,semicostatus,Asynaptic,Male,26,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,angulata,Asynaptic,Male,18,Xyr,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,angulata latesti    ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,aracea,Asynaptic,Male,18,Xyr,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,ascendens,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,atlantis,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,atlantis atlantis    ,,,18,Xyr,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,atlantis frigioides    ,,,18,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,baetica,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,bipunctata,Asynaptic,Male,18,Xyr,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,boyeri,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,capito,Asynaptic,Male,18,Xyp,XY,"Holecova, Lachowska, and Karagyan (2001)"
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,cariensis,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,cephalenica,Asynaptic,Male,18,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,costata,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,cribra,Asynaptic,Male,20,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,echid,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,elevata,Asynaptic,Male,20,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,estevezi,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,ferndez-lopezi,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,fornicata,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,grandis,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,grandis,Asynaptic,Male,18,Xyr,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,grandis echidniformis    ,,,18,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,grandis latesti    ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,granulicollis,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,grossa,Asynaptic,Male,18,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,inexpectata,Asynaptic,Male,18,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,integra,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,interjecta,Asynaptic,Male,20,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,interstitialis,Asynaptic,Male,18,Xyr,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,laevigata,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,laevigata costipennis    ,,,18,Xyr,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,laevigata laevigata    ,,,18,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,laevigata validipes    ,,,18,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,lutaria,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,maura,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,mauritanica,Asynaptic,Male,18,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,modesta,Asynaptic,Male,18,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,monticola,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,radula,Asynaptic,Male,18,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,radula ascendens    ,,,18,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,radula oromii    ,,,18,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,radula radula    ,,,18,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,rugosa,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,scabricollis,Asynaptic,Male,18,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,scabrosa,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,sericella,Asynaptic,Male,18,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,servilei,Asynaptic,Male,18,Xyr,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,sparsa,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,sparsa albohumeralis    ,,,18,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,sparsa serrimargo    ,,,18,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,sparsa sparsa    ,,,18,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,subquadrata,Asynaptic,Male,18,Xyr,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,subquadrata valdani    ,,,18,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Pimelia,variolosa,Asynaptic,Male,18,Xyp,XY,Pons (2004)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Platydema,impressifrons,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Platynotus,excavatus,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Platynotus,punctatipennis,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
Animalia,Insecta,Coleoptera,Polyphaga,Tenebrionidae,Praocis,compacta,Asynaptic,Male,20,Xyp,XY,Juan and Petitpierre (1991)
