Database,Phyla,Class,Order,Family,Species,Original Name,Meiosis Type,Ploidy,Female Diploid #,Male Diploid #,Achiasmy Sex,Sex Chromosome System,Notes,Sex Chrom Notes,Citation
Amphibia,Chordata,Amphiba,Anura,Hylidae,Pseudis platensis,Pseudis paradoxa platensis,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Busin, C.S., Andrade, G.V., Bertoldo, J. et al. Cytogenetic analysis of four spcies of Pseudis Genetica (2008) 133: 119."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Pseudis tocantins,NA,chiasmatic,NA,NA,24,NA,ZW,NA,NA,"Busin, C.S., Andrade, G.V., Bertoldo, J. et al. Cytogenetic analysis of four spcies of Pseudis Genetica (2008) 133: 119."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Ptychohyla legleri,Hyla legleri,chiasmatic,NA,NA,24,NA,NA,NA,NA,Duellman. W. E. 1967. Additional studies of chromosomes of anuran amphibians. Syst. Zool. 16: 38-43.
Amphibia,Chordata,Amphiba,Anura,Hylidae,Ptychohyla leonhardschultzei,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Duellman. W. E. 1970. The hylid frogs of Middle America. Monogr. Mus. Nat. Hist. Univ. Kansas, No. 1. 753pp."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Quilticohyla erythromma,Hyla erythromma,chiasmatic,NA,NA,24,NA,NA,NA,NA,Duellman. W. E. 1967. Additional studies of chromosomes of anuran amphibians. Syst. Zool. 16: 38-43.
Amphibia,Chordata,Amphiba,Anura,Hylidae,Sarcohyla arborescandens,Hyla arborescandens,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Duellman, W. E. and C. J. Cole. 1965. Studies of chromosomes of some anuran amphibians (Hylidae and Centrolenidae). Syst. Zool. 14: 139-143."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Sarcohyla bistincta,Hyla bistincta,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Hylidae,Sarcohyla hazelae,Hyla hazelae,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Hylidae,Sarcohyla pentheter,Hyla pentheter,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Duellman, W. E. and C. J. Cole. 1965. Studies of chromosomes of some anuran amphibians (Hylidae and Centrolenidae). Syst. Zool. 14: 139-143."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Sarcohyla robertsorum,Hyla robertsorum,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Duellman, W. E. and C. J. Cole. 1965. Studies of chromosomes of some anuran amphibians (Hylidae and Centrolenidae). Syst. Zool. 14: 139-143."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scarthyla goinorum,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Suarez, P., Cardozo, D., Baldo, D., Pereyra, M. O., Faivovich, J., Orrico, V. G. D., ... and Haddad, C. F. B. 2013. Chromosome evolution in Dendropsophini (Amphibia, Anura, Hylinae). Cytogenetic and genome research, 141(4), 295-308."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax acuminatus,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Cardozo, D.E., Leme, D.M., Bortoleto, J.F., Catroli, G.F., Baldo, D., Faivovich, J., Kolenc, F., Silva, A.P., Borteiro, C., Haddad, C.F. and Kasahara, S., 2011. Karyotypic data on 28 species of Scinax (Amphibia: Anura: Hylidae): diversity and informative variation. Copeia, 2011(2), pp.251-263."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax alter,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Cardozo, D.E., Leme, D.M., Bortoleto, J.F., Catroli, G.F., Baldo, D., Faivovich, J., Kolenc, F., Silva, A.P., Borteiro, C., Haddad, C.F. and Kasahara, S., 2011. Karyotypic data on 28 species of Scinax (Amphibia: Anura: Hylidae): diversity and informative variation. Copeia, 2011(2), pp.251-263."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax auratus,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Nogueira, L., Paim, F., Diniz, D., Sole, M., Affonso, P., Siqueira, S. and Sampaio, I., 2015. Cytogenetic analysis of Scinax auratus and Scinax eurydice (Anura, Hylidae) with emphasis on cytotaxonomy. Comparative cytogenetics, 9(2), p.227."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax baumgardneri,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Schmid, M., Bogart, J.P. and Hedges, S.B., 2018. The Arboranan Frogs. Cytogenetic and Genome Research, 155(1-4)."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax boesemani,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Nogueira, L., Zanoni, J.B., Sole, M., Affonso, P.R.A.D.M., Siqueira, S. and Sampaio, I., 2015. Cytogenetic studies in six species of Scinax (Anura, Hylidae) clade Scinax ruber from northern and northeastern Brazil. Genetics and molecular biology, 38(2), pp.156-161."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax camposseabrai,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Nogueira, L., Zanoni, J.B., Sole, M., Affonso, P.R.A.D.M., Siqueira, S. and Sampaio, I., 2015. Cytogenetic studies in six species of Scinax (Anura, Hylidae) clade Scinax ruber from northern and northeastern Brazil. Genetics and molecular biology, 38(2), pp.156-161."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax curicica,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Cardozo, D.E., Leme, D.M., Bortoleto, J.F., Catroli, G.F., Baldo, D., Faivovich, J., Kolenc, F., Silva, A.P., Borteiro, C., Haddad, C.F. and Kasahara, S., 2011. Karyotypic data on 28 species of Scinax (Amphibia: Anura: Hylidae): diversity and informative variation. Copeia, 2011(2), pp.251-263."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax duartei,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Cardozo, D.E., Leme, D.M., Bortoleto, J.F., Catroli, G.F., Baldo, D., Faivovich, J., Kolenc, F., Silva, A.P., Borteiro, C., Haddad, C.F. and Kasahara, S., 2011. Karyotypic data on 28 species of Scinax (Amphibia: Anura: Hylidae): diversity and informative variation. Copeia, 2011(2), pp.251-263."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax elaeochroa,Ololygon elaeochroa,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax eurydice,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Cardozo, D.E., Leme, D.M., Bortoleto, J.F., Catroli, G.F., Baldo, D., Faivovich, J., Kolenc, F., Silva, A.P., Borteiro, C., Haddad, C.F. and Kasahara, S., 2011. Karyotypic data on 28 species of Scinax (Amphibia: Anura: Hylidae): diversity and informative variation. Copeia, 2011(2), pp.251-263."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax funereus,Ololygon funerea,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Bogart, J. P.  and J. E. Bogart. 1971. Genetic compatibility experiments between some South American anuran amphibians. Herpetologica 27: 229-235."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax fuscomarginatus,Ololygon fuscomarginata,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Becak, W., M. L. Becak, G. Schreiber, D. Lavalle and F. O. Amorim. 1970. Interspecific variability of DNA content in amphibia. Experientia 26: 204-206."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax fuscomarginatus,Hyla fuscomarginata,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax fuscomarginatus,Scinax trilineatus,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Nogueira, L., Zanoni, J.B., Sole, M., Affonso, P.R.A.D.M., Siqueira, S. and Sampaio, I., 2015. Cytogenetic studies in six species of Scinax (Anura, Hylidae) clade Scinax ruber from northern and northeastern Brazil. Genetics and molecular biology, 38(2), pp.156-161."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax fuscovarius,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Cardozo, D.E., Leme, D.M., Bortoleto, J.F., Catroli, G.F., Baldo, D., Faivovich, J., Kolenc, F., Silva, A.P., Borteiro, C., Haddad, C.F. and Kasahara, S., 2011. Karyotypic data on 28 species of Scinax (Amphibia: Anura: Hylidae): diversity and informative variation. Copeia, 2011(2), pp.251-263."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax fuscovarius,Hyla trachythorax,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax fuscovarius,Ololygon fuscovaria,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax fuscovarius,Ololygon trachythorax,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Rabello, M. N. 1970. Chromosomal studiesin Brazilian anurans. Caryologia 23: 45-59."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax garbei,Ololygon garbei,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Bogart, J. P.  and J. E. Bogart. 1971. Genetic compatibility experiments between some South American anuran amphibians. Herpetologica 27: 229-235."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax garbei,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Nogueira, L., Zanoni, J.B., Sole, M., Affonso, P.R.A.D.M., Siqueira, S. and Sampaio, I., 2015. Cytogenetic studies in six species of Scinax (Anura, Hylidae) clade Scinax ruber from northern and northeastern Brazil. Genetics and molecular biology, 38(2), pp.156-161."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax granulatus,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Cardozo, D.E., Leme, D.M., Bortoleto, J.F., Catroli, G.F., Baldo, D., Faivovich, J., Kolenc, F., Silva, A.P., Borteiro, C., Haddad, C.F. and Kasahara, S., 2011. Karyotypic data on 28 species of Scinax (Amphibia: Anura: Hylidae): diversity and informative variation. Copeia, 2011(2), pp.251-263."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax hayii,Ololygon hayi,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Becak, M. L. 1968. Chromosomal analysis of eighteen species of Anura. Caryologica 21: 191-208."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax hayii,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Cardozo, D.E., Leme, D.M., Bortoleto, J.F., Catroli, G.F., Baldo, D., Faivovich, J., Kolenc, F., Silva, A.P., Borteiro, C., Haddad, C.F. and Kasahara, S., 2011. Karyotypic data on 28 species of Scinax (Amphibia: Anura: Hylidae): diversity and informative variation. Copeia, 2011(2), pp.251-263."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax hayii,Hyla hayii,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax nasicus,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Cardozo, D.E., Leme, D.M., Bortoleto, J.F., Catroli, G.F., Baldo, D., Faivovich, J., Kolenc, F., Silva, A.P., Borteiro, C., Haddad, C.F. and Kasahara, S., 2011. Karyotypic data on 28 species of Scinax (Amphibia: Anura: Hylidae): diversity and informative variation. Copeia, 2011(2), pp.251-263."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax pachycrus,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Nogueira, L., Zanoni, J.B., Sole, M., Affonso, P.R.A.D.M., Siqueira, S. and Sampaio, I., 2015. Cytogenetic studies in six species of Scinax (Anura, Hylidae) clade Scinax ruber from northern and northeastern Brazil. Genetics and molecular biology, 38(2), pp.156-161."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax perereca,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Cardozo, D.E., Leme, D.M., Bortoleto, J.F., Catroli, G.F., Baldo, D., Faivovich, J., Kolenc, F., Silva, A.P., Borteiro, C., Haddad, C.F. and Kasahara, S., 2011. Karyotypic data on 28 species of Scinax (Amphibia: Anura: Hylidae): diversity and informative variation. Copeia, 2011(2), pp.251-263."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax rostratus,Ololygon rostrata,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Bogart, J. P. 1973. Evolution of anuran karyotypes. In: J. L. Vial (ed.), Evolutionary Biology of the Anurans. Univ. Missouri Press, Colombia pp. 337-349."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax rostratus,Hyla rostrata,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax ruber,Ololygon rubra,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Bogart, J. P.  and J. E. Bogart. 1971. Genetic compatibility experiments between some South American anuran amphibians. Herpetologica 27: 229-235."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax ruber,Hyla rubra,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax similis,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Cardozo, D.E., Leme, D.M., Bortoleto, J.F., Catroli, G.F., Baldo, D., Faivovich, J., Kolenc, F., Silva, A.P., Borteiro, C., Haddad, C.F. and Kasahara, S., 2011. Karyotypic data on 28 species of Scinax (Amphibia: Anura: Hylidae): diversity and informative variation. Copeia, 2011(2), pp.251-263."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax sp,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Peixoto, M.A.A., Lacerda, J.V.A., Coelho-Augusto, C., Feio, R.N. and Dergam, J.A., 2015. The karyotypes of five species of the Scinax perpusillus group (Amphibia, Anura, Hylidae) of southeastern Brazil show high levels of chromosomal stabilization in this taxon. Genetica, 143(6), pp.729-739."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax squalirostris,Ololygon squalirostris,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Barrio, A. and D. Pistol de Rubel. 1970. Caracteristicas del cariotipo de los pseudidos (Amphibia, Anura). Physis 29: 505-510."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax squalirostris,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Cardozo, D.E., Leme, D.M., Bortoleto, J.F., Catroli, G.F., Baldo, D., Faivovich, J., Kolenc, F., Silva, A.P., Borteiro, C., Haddad, C.F. and Kasahara, S., 2011. Karyotypic data on 28 species of Scinax (Amphibia: Anura: Hylidae): diversity and informative variation. Copeia, 2011(2), pp.251-263."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax squalirostris,Hyla squalirostris,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax staufferi,Ololygon staufferi,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Hylidae,Scinax x-signatus,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Nogueira, L., Zanoni, J.B., Sole, M., Affonso, P.R.A.D.M., Siqueira, S. and Sampaio, I., 2015. Cytogenetic studies in six species of Scinax (Anura, Hylidae) clade Scinax ruber from northern and northeastern Brazil. Genetics and molecular biology, 38(2), pp.156-161."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Smilisca baudinii,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Hernandez-Guzmon, J., Arias-Rodriguez, L. and Rimber Indy, J., 2011. Los cromosomas meioticos de la rana arboricola Smilisca baudinii (Anura: Hylidae).Revista de Biologica Tropical, 59(1), pp.355-362."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Smilisca cyanosticta,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Duellman, W. E. and C. J. Cole. 1965. Studies of chromosomes of some anuran amphibians (Hylidae and Centrolenidae). Syst. Zool. 14: 139-143."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Smilisca fodiens,Pternohyla fodiens,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Hylidae,Smilisca phaeota,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Duellman, W. E. and L. Trueb. 1966. Neotropical hylid frogs, genus Smilisca. Univ. Kansas. Publ. Mus. Nat. Hist. 17: 281-375."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Smilisca puma,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Duellman, W. E. and L. Trueb. 1966. Neotropical hylid frogs, genus Smilisca. Univ. Kansas. Publ. Mus. Nat. Hist. 17: 281-375."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Smilisca sila,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Duellman, W. E. and L. Trueb. 1966. Neotropical hylid frogs, genus Smilisca. Univ. Kansas. Publ. Mus. Nat. Hist. 17: 281-375."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Smilisca sordida,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Hylidae,Sphaenorhynchus caramaschii,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Suarez, P., Cardozo, D., Baldo, D., Pereyra, M. O., Faivovich, J., Orrico, V. G. D., ... and Haddad, C. F. B. 2013. Chromosome evolution in Dendropsophini (Amphibia, Anura, Hylinae). Cytogenetic and genome research, 141(4), 295-308."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Sphaenorhynchus carneus,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Suarez, P., Cardozo, D., Baldo, D., Pereyra, M. O., Faivovich, J., Orrico, V. G. D., ... and Haddad, C. F. B. 2013. Chromosome evolution in Dendropsophini (Amphibia, Anura, Hylinae). Cytogenetic and genome research, 141(4), 295-308."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Sphaenorhynchus dorisae,NA,chiasmatic,NA,NA,24,NA,NA,2 b chromosomes ,NA,"Suarez, P., Cardozo, D., Baldo, D., Pereyra, M. O., Faivovich, J., Orrico, V. G. D., ... and Haddad, C. F. B. 2013. Chromosome evolution in Dendropsophini (Amphibia, Anura, Hylinae). Cytogenetic and genome research, 141(4), 295-308."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Sphaenorhynchus lacteus,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Suarez, P., Cardozo, D., Baldo, D., Pereyra, M. O., Faivovich, J., Orrico, V. G. D., ... and Haddad, C. F. B. 2013. Chromosome evolution in Dendropsophini (Amphibia, Anura, Hylinae). Cytogenetic and genome research, 141(4), 295-308."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Tlalocohyla loquax,Hyla loquax,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Duellman. W. E. 1970. The hylid frogs of Middle America. Monogr. Mus. Nat. Hist. Univ. Kansas, No. 1. 753pp."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Tlalocohyla smithii,Hyla smithii,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Duellman, W. E. and C. J. Cole. 1965. Studies of chromosomes of some anuran amphibians (Hylidae and Centrolenidae). Syst. Zool. 14: 139-143."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Tlalocohyla smithii,Hyla nana,chiasmatic,NA,NA,30,NA,NA,NA,NA,"Gruber, S.L., Haddad, C.F.B. and Kasahara, S., 2005. Evaluating the karyotypic diversity in species of Hyla (Anura; Hylidae) with 2n= 30 chromosomes based on the analysis of ten species. FOLIA BIOLOGICA-PRAHA-, 51(3), p.68."
Amphibia,Chordata,Amphiba,Anura,Hylidae,"Trachycephalus ""vermiculatus""",Phrynohyas spilomma,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Hylidae,Trachycephalus mesophaeus,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Gruber, S.L., Haddad, C.F.B. and Kasahara, S., 2012. Karyotype analysis of seven species of the tribe Lophiohylini (Hylinae, Hylidae, Anura), with conventional and molecular cytogenetic techniques. Comparative cytogenetics, 6(4), p.409."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Trachycephalus sp,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Gruber, S.L., Haddad, C.F.B. and Kasahara, S., 2012. Karyotype analysis of seven species of the tribe Lophiohylini (Hylinae, Hylidae, Anura), with conventional and molecular cytogenetic techniques. Comparative cytogenetics, 6(4), p.409."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Trachycephalus typhonius,Phrynohyas venulosa,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Duellman, W. E. and C. J. Cole. 1965. Studies of chromosomes of some anuran amphibians (Hylidae and Centrolenidae). Syst. Zool. 14: 139-143."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Trachycephalus typhonius,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Gruber, S.L., Haddad, C.F.B. and Kasahara, S., 2012. Karyotype analysis of seven species of the tribe Lophiohylini (Hylinae, Hylidae, Anura), with conventional and molecular cytogenetic techniques. Comparative cytogenetics, 6(4), p.409."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Trachycephalus typhonius,Bufo typhonius,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Tandy, M. and J. Tandy. 1976. Evolution of acoustic behaviour in African Bufo (Anura: Bufonidae). Zool. Afr. 11: 349-368."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Triprion petasatus,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Duellman, W. E. and C. J. Cole. 1965. Studies of chromosomes of some anuran amphibians (Hylidae and Centrolenidae). Syst. Zool. 14: 139-143."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Triprion spatulatus,Triprion spatulata,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Duellman, W. E. and C. J. Cole. 1965. Studies of chromosomes of some anuran amphibians (Hylidae and Centrolenidae). Syst. Zool. 14: 139-143."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Triprion spinosus,Anotheca spinosa,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Duellman, W. E. and C. J. Cole. 1965. Studies of chromosomes of some anuran amphibians (Hylidae and Centrolenidae). Syst. Zool. 14: 139-143."
Amphibia,Chordata,Amphiba,Anura,Hylidae,Triprion spinosus,Gastrotheca coronata,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Hylidae,Xenohyla truncata,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Suarez, P., Cardozo, D., Baldo, D., Pereyra, M. O., Faivovich, J., Orrico, V. G. D., ... and Haddad, C. F. B. 2013. Chromosome evolution in Dendropsophini (Amphibia, Anura, Hylinae). Cytogenetic and genome research, 141(4), 295-308."
Amphibia,Chordata,Amphiba,Anura,Hylodidae,Crossodactylus cf caramaschi,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Aguiar, O., Carvalho, K.A., Giaretta, A.A. and Recco-Pimentel, S.M., 2004. Cytogenetics of Hylodes and Crossodactylus species (Anura, Leptodactylidae) with comments on Hylodinae Dendrobatidae relationships. Genetica, 121(1), pp.43-53."
Amphibia,Chordata,Amphiba,Anura,Hylodidae,Crossodactylus dispar,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"De Lucca, E. J. and J. Jim. 1974. Os cromossomos de alguns Leptodactylidae (Amphibia-Anura). Rev. Brasil. Biol. 34: 407-410."
Amphibia,Chordata,Amphiba,Anura,Hylodidae,Crossodactylus gaudichaudii,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Bogart, J. P. 1970. Systematic problems in the amphibian family Leptodactlidae (Anura) as indicated by karyotypic analysis. Cytogenetics 9: 369-383."
Amphibia,Chordata,Amphiba,Anura,Hylodidae,Crossodactylus gaudichaudii,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Brum-Zorilla, N. and F. A. Saez. 1968. Chromosomes of Leptidactylidae (Amphibia anura). Experientia 24: 969."
